  1.0530914E+00  -9.4958519E-01   4.5719605E+01   4.9384030E+01   2.5374871E+00   5.0128800E-13   3.4311492E+02   2.4546781E-01   1.4731140E+03   1.6062619E+03  -2.6430322E+03   7.1185718E-01   1.0530914E+00  -4.6032089E-08   1.5707964E+00   9.0000000E+01   4.7080806E+00
  1.0543216E+00  -9.4847717E-01   4.6698101E+01   4.8642592E+01   2.5917947E+00   4.8963951E-13   3.4271456E+02   2.4546781E-01   1.4776396E+03   1.6006457E+03  -2.6368678E+03   7.1353753E-01   1.0543216E+00  -4.6085864E-08   1.5707964E+00   9.0000000E+01   4.8581694E+00
  1.0555547E+00  -9.4736915E-01   4.7661948E+01   4.7916332E+01   2.6452892E+00   4.7861754E-13   3.4231420E+02   2.4546781E-01   1.4816334E+03   1.5950426E+03  -2.6307106E+03   7.1521776E-01   1.0555547E+00  -4.6139765E-08   1.5707964E+00   9.0000000E+01   5.0098808E+00
  1.0567907E+00  -9.4626114E-01   4.8611449E+01   4.7205444E+01   2.6979875E+00   4.6817191E-13   3.4191384E+02   2.4546781E-01   1.4851344E+03   1.5894526E+03  -2.6245605E+03   7.1689765E-01   1.0567907E+00  -4.6193792E-08   1.5707964E+00   9.0000000E+01   5.1631977E+00
  1.0580296E+00  -9.4515312E-01   4.9546912E+01   4.6510034E+01   2.7499067E+00   4.5825759E-13   3.4151347E+02   2.4546781E-01   1.4881792E+03   1.5838756E+03  -2.6184177E+03   7.1857696E-01   1.0580296E+00  -4.6247946E-08   1.5707964E+00   9.0000000E+01   5.3181034E+00
  1.0592714E+00  -9.4404510E-01   5.0468647E+01   4.5830130E+01   2.8010640E+00   4.4883399E-13   3.4111311E+02   2.4546781E-01   1.4908014E+03   1.5783118E+03  -2.6122821E+03   7.2025549E-01   1.0592714E+00  -4.6302226E-08   1.5707964E+00   9.0000000E+01   5.4745819E+00
  1.0605161E+00  -9.4293708E-01   5.1376962E+01   4.5165695E+01   2.8514765E+00   4.3986451E-13   3.4071275E+02   2.4546781E-01   1.4930322E+03   1.5727609E+03  -2.6061537E+03   7.2193301E-01   1.0605161E+00  -4.6356635E-08   1.5707964E+00   9.0000000E+01   5.6326174E+00
  1.0617638E+00  -9.4182906E-01   5.2272167E+01   4.4516639E+01   2.9011613E+00   4.3131602E-13   3.4031239E+02   2.4546781E-01   1.4949007E+03   1.5672231E+03  -2.6000324E+03   7.2360932E-01   1.0617638E+00  -4.6411171E-08   1.5707964E+00   9.0000000E+01   5.7921948E+00
  1.0630144E+00  -9.4072105E-01   5.3154566E+01   4.3882826E+01   2.9501354E+00   4.2315849E-13   3.3991203E+02   2.4546781E-01   1.4964338E+03   1.5616983E+03  -2.5939184E+03   7.2528420E-01   1.0630144E+00  -4.6465836E-08   1.5707964E+00   9.0000000E+01   5.9532993E+00
  1.0642679E+00  -9.3961303E-01   5.4024462E+01   4.3264082E+01   2.9984155E+00   4.1536464E-13   3.3951167E+02   2.4546781E-01   1.4976564E+03   1.5561865E+03  -2.5878116E+03   7.2695746E-01   1.0642679E+00  -4.6520630E-08   1.5707964E+00   9.0000000E+01   6.1159166E+00
  1.0655244E+00  -9.3850501E-01   5.4882154E+01   4.2660199E+01   3.0460184E+00   4.0790963E-13   3.3911130E+02   2.4546781E-01   1.4985918E+03   1.5506877E+03  -2.5817119E+03   7.2862889E-01   1.0655244E+00  -4.6575553E-08   1.5707964E+00   9.0000000E+01   6.2800327E+00
  1.0667839E+00  -9.3739699E-01   5.5727936E+01   4.2070946E+01   3.0929602E+00   4.0077080E-13   3.3871094E+02   2.4546781E-01   1.4992614E+03   1.5452019E+03  -2.5756195E+03   7.3029829E-01   1.0667839E+00  -4.6630606E-08   1.5707964E+00   9.0000000E+01   6.4456341E+00
  1.0680463E+00  -9.3628898E-01   5.6562098E+01   4.1496070E+01   3.1392570E+00   3.9392743E-13   3.3831058E+02   2.4546781E-01   1.4996851E+03   1.5397290E+03  -2.5695342E+03   7.3196549E-01   1.0680463E+00  -4.6685789E-08   1.5707964E+00   9.0000000E+01   6.6127075E+00
  1.0693118E+00  -9.3518096E-01   5.7384923E+01   4.0935299E+01   3.1849247E+00   3.8736057E-13   3.3791022E+02   2.4546781E-01   1.4998813E+03   1.5342691E+03  -2.5634562E+03   7.3363029E-01   1.0693118E+00  -4.6741104E-08   1.5707964E+00   9.0000000E+01   6.7812401E+00
  1.0705802E+00  -9.3407294E-01   5.8196692E+01   4.0388350E+01   3.2299788E+00   3.8105283E-13   3.3750986E+02   2.4546781E-01   1.4998673E+03   1.5288220E+03  -2.5573853E+03   7.3529251E-01   1.0705802E+00  -4.6796549E-08   1.5707964E+00   9.0000000E+01   6.9512195E+00
  1.0718517E+00  -9.3296492E-01   5.8997676E+01   3.9854929E+01   3.2744343E+00   3.7498823E-13   3.3710950E+02   2.4546781E-01   1.4996589E+03   1.5233879E+03  -2.5513217E+03   7.3695198E-01   1.0718517E+00  -4.6852126E-08   1.5707964E+00   9.0000000E+01   7.1226332E+00
  1.0731261E+00  -9.3185690E-01   5.9788144E+01   3.9334734E+01   3.3183060E+00   3.6915206E-13   3.3670913E+02   2.4546781E-01   1.4992708E+03   1.5179667E+03  -2.5452652E+03   7.3860853E-01   1.0731261E+00  -4.6907835E-08   1.5707964E+00   9.0000000E+01   7.2954696E+00
  1.0744036E+00  -9.3074889E-01   6.0568355E+01   3.8827458E+01   3.3616086E+00   3.6353078E-13   3.3630877E+02   2.4546781E-01   1.4987166E+03   1.5125584E+03  -2.5392160E+03   7.4026199E-01   1.0744036E+00  -4.6963677E-08   1.5707964E+00   9.0000000E+01   7.4697169E+00
  1.0756842E+00  -9.2964087E-01   6.1338564E+01   3.8332791E+01   3.4043561E+00   3.5811187E-13   3.3590841E+02   2.4546781E-01   1.4980091E+03   1.5071629E+03  -2.5331739E+03   7.4191221E-01   1.0756842E+00  -4.7019652E-08   1.5707964E+00   9.0000000E+01   7.6453638E+00
  1.0769678E+00  -9.2853285E-01   6.2099021E+01   3.7850422E+01   3.4465622E+00   3.5288378E-13   3.3550805E+02   2.4546781E-01   1.4971600E+03   1.5017802E+03  -2.5271390E+03   7.4355904E-01   1.0769678E+00  -4.7075760E-08   1.5707964E+00   9.0000000E+01   7.8223992E+00
  1.0782545E+00  -9.2742483E-01   6.2849968E+01   3.7380040E+01   3.4882406E+00   3.4783581E-13   3.3510769E+02   2.4546781E-01   1.4961801E+03   1.4964104E+03  -2.5211114E+03   7.4520231E-01   1.0782545E+00  -4.7132003E-08   1.5707964E+00   9.0000000E+01   8.0008124E+00
  1.0795443E+00  -9.2631682E-01   6.3591641E+01   3.6921334E+01   3.5294042E+00   3.4295803E-13   3.3470733E+02   2.4546781E-01   1.4950796E+03   1.4910534E+03  -2.5150909E+03   7.4684190E-01   1.0795443E+00  -4.7188380E-08   1.5707964E+00   9.0000000E+01   8.1805928E+00
  1.0808371E+00  -9.2520880E-01   6.4324269E+01   3.6473998E+01   3.5700659E+00   3.3824124E-13   3.3430696E+02   2.4546781E-01   1.4938677E+03   1.4857092E+03  -2.5090776E+03   7.4847766E-01   1.0808371E+00  -4.7244892E-08   1.5707964E+00   9.0000000E+01   8.3617301E+00
  1.0821331E+00  -9.2410078E-01   6.5048078E+01   3.6037728E+01   3.6102380E+00   3.3367688E-13   3.3390660E+02   2.4546781E-01   1.4925533E+03   1.4803778E+03  -2.5030715E+03   7.5010946E-01   1.0821331E+00  -4.7301540E-08   1.5707964E+00   9.0000000E+01   8.5442141E+00
  1.0834321E+00  -9.2299276E-01   6.5763284E+01   3.5612223E+01   3.6499327E+00   3.2925700E-13   3.3350624E+02   2.4546781E-01   1.4911443E+03   1.4750592E+03  -2.4970727E+03   7.5173717E-01   1.0834321E+00  -4.7358324E-08   1.5707964E+00   9.0000000E+01   8.7280350E+00
  1.0847343E+00  -9.2188474E-01   6.6470100E+01   3.5197188E+01   3.6891618E+00   3.2497417E-13   3.3310588E+02   2.4546781E-01   1.4896482E+03   1.4697533E+03  -2.4910810E+03   7.5336067E-01   1.0847343E+00  -4.7415244E-08   1.5707964E+00   9.0000000E+01   8.9131832E+00
  1.0860396E+00  -9.2077673E-01   6.7168732E+01   3.4792333E+01   3.7279366E+00   3.2082148E-13   3.3270552E+02   2.4546781E-01   1.4880719E+03   1.4644602E+03  -2.4850965E+03   7.5497985E-01   1.0860396E+00  -4.7472301E-08   1.5707964E+00   9.0000000E+01   9.0996492E+00
  1.0873481E+00  -9.1966871E-01   6.7859380E+01   3.4397374E+01   3.7662683E+00   3.1679247E-13   3.3230516E+02   2.4546781E-01   1.4864218E+03   1.4591797E+03  -2.4791192E+03   7.5659458E-01   1.0873481E+00  -4.7529496E-08   1.5707964E+00   9.0000000E+01   9.2874237E+00
  1.0886597E+00  -9.1856069E-01   6.8542239E+01   3.4012032E+01   3.8041677E+00   3.1288110E-13   3.3190480E+02   2.4546781E-01   1.4847038E+03   1.4539120E+03  -2.4731491E+03   7.5820475E-01   1.0886597E+00  -4.7586828E-08   1.5707964E+00   9.0000000E+01   9.4764978E+00
  1.0899745E+00  -9.1745267E-01   6.9217499E+01   3.3636035E+01   3.8416454E+00   3.0908174E-13   3.3150443E+02   2.4546781E-01   1.4829236E+03   1.4486570E+03  -2.4671862E+03   7.5981028E-01   1.0899745E+00  -4.7644300E-08   1.5707964E+00   9.0000000E+01   9.6668625E+00
  1.0912924E+00  -9.1634465E-01   6.9885343E+01   3.3269118E+01   3.8787114E+00   3.0538909E-13   3.3110407E+02   2.4546781E-01   1.4810862E+03   1.4434147E+03  -2.4612305E+03   7.6141105E-01   1.0912924E+00  -4.7701910E-08   1.5707964E+00   9.0000000E+01   9.8585091E+00
  1.0926136E+00  -9.1523664E-01   7.0545949E+01   3.2911022E+01   3.9153758E+00   3.0179818E-13   3.3070371E+02   2.4546781E-01   1.4791963E+03   1.4381850E+03  -2.4552820E+03   7.6300697E-01   1.0926136E+00  -4.7759659E-08   1.5707964E+00   9.0000000E+01   1.0051429E+01
  1.0939380E+00  -9.1412862E-01   7.1199493E+01   3.2561493E+01   3.9516482E+00   2.9830438E-13   3.3030335E+02   2.4546781E-01   1.4772583E+03   1.4329680E+03  -2.4493407E+03   7.6459795E-01   1.0939380E+00  -4.7817549E-08   1.5707964E+00   9.0000000E+01   1.0245614E+01
  1.0952655E+00  -9.1302060E-01   7.1846141E+01   3.2220287E+01   3.9875378E+00   2.9490329E-13   3.2990299E+02   2.4546781E-01   1.4752764E+03   1.4277636E+03  -2.4434066E+03   7.6618390E-01   1.0952655E+00  -4.7875579E-08   1.5707964E+00   9.0000000E+01   1.0441056E+01
  1.0965963E+00  -9.1191258E-01   7.2486059E+01   3.1887163E+01   4.0230539E+00   2.9159082E-13   3.2950263E+02   2.4546781E-01   1.4732543E+03   1.4225718E+03  -2.4374797E+03   7.6776475E-01   1.0965963E+00  -4.7933750E-08   1.5707964E+00   9.0000000E+01   1.0637747E+01
  1.0979304E+00  -9.1080457E-01   7.3119404E+01   3.1561891E+01   4.0582053E+00   2.8836309E-13   3.2910226E+02   2.4546781E-01   1.4711955E+03   1.4173926E+03  -2.4315600E+03   7.6934041E-01   1.0979304E+00  -4.7992063E-08   1.5707964E+00   9.0000000E+01   1.0835679E+01
  1.0992677E+00  -9.0969655E-01   7.3746331E+01   3.1244243E+01   4.0930004E+00   2.8521646E-13   3.2870190E+02   2.4546781E-01   1.4691033E+03   1.4122260E+03  -2.4256475E+03   7.7091080E-01   1.0992677E+00  -4.8050518E-08   1.5707964E+00   9.0000000E+01   1.1034844E+01
  1.1006082E+00  -9.0858853E-01   7.4366992E+01   3.0934002E+01   4.1274477E+00   2.8214750E-13   3.2830154E+02   2.4546781E-01   1.4669807E+03   1.4070720E+03  -2.4197421E+03   7.7247586E-01   1.1006082E+00  -4.8109115E-08   1.5707964E+00   9.0000000E+01   1.1235235E+01
  1.1019520E+00  -9.0748051E-01   7.4981530E+01   3.0630953E+01   4.1615553E+00   2.7915296E-13   3.2790118E+02   2.4546781E-01   1.4648304E+03   1.4019305E+03  -2.4138440E+03   7.7403552E-01   1.1019520E+00  -4.8167855E-08   1.5707964E+00   9.0000000E+01   1.1436844E+01
  1.1032991E+00  -9.0637249E-01   7.5590088E+01   3.0334892E+01   4.1953309E+00   2.7622978E-13   3.2750082E+02   2.4546781E-01   1.4626551E+03   1.3968016E+03  -2.4079531E+03   7.7558972E-01   1.1032991E+00  -4.8226739E-08   1.5707964E+00   9.0000000E+01   1.1639664E+01
  1.1046496E+00  -9.0526448E-01   7.6192803E+01   3.0045617E+01   4.2287822E+00   2.7337508E-13   3.2710046E+02   2.4546781E-01   1.4604573E+03   1.3916852E+03  -2.4020694E+03   7.7713839E-01   1.1046496E+00  -4.8285767E-08   1.5707964E+00   9.0000000E+01   1.1843687E+01
  1.1060033E+00  -9.0415646E-01   7.6789809E+01   2.9762936E+01   4.2619167E+00   2.7058611E-13   3.2670009E+02   2.4546781E-01   1.4582390E+03   1.3865813E+03  -2.3961928E+03   7.7868147E-01   1.1060033E+00  -4.8344940E-08   1.5707964E+00   9.0000000E+01   1.2048907E+01
  1.1073603E+00  -9.0304844E-01   7.7381236E+01   2.9486659E+01   4.2947415E+00   2.6786030E-13   3.2629973E+02   2.4546781E-01   1.4560024E+03   1.3814899E+03  -2.3903235E+03   7.8021891E-01   1.1073603E+00  -4.8404258E-08   1.5707964E+00   9.0000000E+01   1.2255317E+01
